LocationID,Lon_DD,Lat_DD
EFMO_InvPla_170,-91.22716,43.089497
EFMO_InvPla_171,-91.216095,43.088468
EFMO_InvPla_172,-91.214745,43.088275
EFMO_InvPla_173,-91.21226,43.088104
EFMO_InvPla_174,-91.209889,43.087532
EFMO_InvPla_175,-91.207531,43.087265
EFMO_InvPla_176,-91.201885,43.086847
EFMO_InvPla_177,-91.200183,43.086409
EFMO_InvPla_178,-91.197757,43.086128
EFMO_InvPla_179,-91.195331,43.085847
EFMO_InvPla_180,-91.192904,43.085565
EFMO_InvPla_181,-91.190478,43.085284
EFMO_InvPla_182,-91.188051,43.085002
EFMO_InvPla_183,-91.185625,43.084721
EFMO_InvPla_184,-91.183198,43.08444
EFMO_InvPla_186,-91.234558,43.088602
EFMO_InvPla_187,-91.232111,43.088445
EFMO_InvPla_188,-91.229666,43.088294
EFMO_InvPla_189,-91.227356,43.088148
EFMO_InvPla_190,-91.210201,43.085767
EFMO_InvPla_191,-91.207848,43.085471
EFMO_InvPla_192,-91.200558,43.084635
EFMO_InvPla_193,-91.19814,43.084349
EFMO_InvPla_194,-91.195714,43.084067
EFMO_InvPla_195,-91.193288,43.083787
EFMO_InvPla_196,-91.190861,43.083507
EFMO_InvPla_197,-91.188435,43.083225
EFMO_InvPla_198,-91.186009,43.082944
EFMO_InvPla_199,-91.183583,43.082662
EFMO_InvPla_201,-91.21055,43.083923
EFMO_InvPla_202,-91.208229,43.083695
EFMO_InvPla_203,-91.206773,43.083413
EFMO_InvPla_204,-91.200778,43.082864
EFMO_InvPla_205,-91.198524,43.08257
EFMO_InvPla_206,-91.196097,43.082288
EFMO_InvPla_207,-91.193671,43.082008
EFMO_InvPla_208,-91.191245,43.081728
EFMO_InvPla_209,-91.188819,43.081446
EFMO_InvPla_210,-91.186393,43.081165
EFMO_InvPla_211,-91.183967,43.080884
EFMO_InvPla_212,-91.181738,43.080569
EFMO_InvPla_213,-91.215499,43.082746
EFMO_InvPla_214,-91.213465,43.082475
EFMO_InvPla_215,-91.211038,43.082195
EFMO_InvPla_216,-91.208612,43.081915
EFMO_InvPla_217,-91.206963,43.08166
EFMO_InvPla_218,-91.200944,43.081097
EFMO_InvPla_219,-91.198916,43.080938
EFMO_InvPla_220,-91.196468,43.0808
EFMO_InvPla_221,-91.194026,43.080663
EFMO_InvPla_222,-91.191337,43.080079
EFMO_InvPla_223,-91.189202,43.079667
EFMO_InvPla_224,-91.186776,43.079386
EFMO_InvPla_225,-91.184349,43.079105
EFMO_InvPla_226,-91.181924,43.078824
EFMO_InvPla_228,-91.215684,43.081108
EFMO_InvPla_229,-91.213834,43.080962
EFMO_InvPla_230,-91.21139,43.080812
EFMO_InvPla_232,-91.189585,43.07789
EFMO_InvPla_233,-91.187159,43.077609
EFMO_InvPla_234,-91.184734,43.077327
EFMO_InvPla_235,-91.182308,43.077045
EFMO_InvPla_237,-91.191426,43.076392
EFMO_InvPla_238,-91.189969,43.076111
EFMO_InvPla_239,-91.187543,43.07583
EFMO_InvPla_240,-91.185117,43.075548
EFMO_InvPla_241,-91.182692,43.075268
EFMO_InvPla_243,-91.190349,43.074333
EFMO_InvPla_244,-91.187927,43.07405
EFMO_InvPla_245,-91.185501,43.073769
EFMO_InvPla_246,-91.183074,43.073488
EFMO_InvPla_248,-91.19062,43.072565
EFMO_InvPla_249,-91.18831,43.072274
EFMO_InvPla_250,-91.185884,43.071992
EFMO_InvPla_251,-91.183459,43.07171
EFMO_InvPla_252,-91.181424,43.071452
EFMO_InvPla_253,-91.19079,43.070775
EFMO_InvPla_254,-91.188694,43.070495
EFMO_InvPla_255,-91.186268,43.070213
EFMO_InvPla_256,-91.183843,43.069933
EFMO_InvPla_257,-91.181652,43.069654
EFMO_InvPla_258,-91.190951,43.068983
EFMO_InvPla_259,-91.189077,43.068715
EFMO_InvPla_260,-91.186651,43.068434
EFMO_InvPla_261,-91.184225,43.068153
EFMO_InvPla_262,-91.181861,43.067856
EFMO_InvPla_263,-91.19111,43.067204
EFMO_InvPla_264,-91.18946,43.066939
EFMO_InvPla_265,-91.187035,43.066677
EFMO_InvPla_266,-91.184609,43.066375
EFMO_InvPla_267,-91.182184,43.066094
EFMO_InvPla_269,-91.186345,43.064988
EFMO_InvPla_270,-91.184999,43.064758
EFMO_InvPla_271,-91.182553,43.064622
